year,country_iso3,oecd_sector,geds_sector,gross_output_usd_m,value_added_usd_m,intermediate_inputs_usd_m,final_demand_total_usd_m,domestic_final_demand_usd_m,foreign_final_demand_exports_usd_m,exports_total_usd_m,imports_total_usd_m,source_file
2018,MAR,H49,shipping,4531.6581,2152.4139,1625.4909,2340.1649000000025,1558.7149,781.4500000000025,1705.4554000000035,1030.5992999999999,2018_SML.csv
2018,MAR,H50,shipping,591.5556,209.2689,394.82919999999996,157.38120000000012,18.0962,139.2850000000001,440.0921999999998,346.4521,2018_SML.csv
2018,MAR,H51,aviation,2144.2308,651.1531,1506.4632000000001,890.4710999999995,3.8208,886.6502999999996,1810.4853999999946,1148.3785,2018_SML.csv
2018,MAR,H52,ports,1830.3289,1105.6004,652.3806,727.1014999999996,512.3923,214.70919999999967,950.1053999999948,331.46539999999993,2018_SML.csv
2018,MAR,H53,,216.4951,123.6773,79.6881,38.74389999999998,9.066999999999998,29.676899999999982,194.97970000000174,36.0549,2018_SML.csv
2018,MAR,I,tourism,4738.8342,2809.8178,1805.4420999999995,4586.9459000000015,1998.5083,2588.4376000000016,2589.200400000003,225.64079999999922,2018_SML.csv
2018,MAR,J58T60,telecommunications,800.2361,378.8759,409.3998,587.9111999999998,464.69120000000004,123.21999999999974,255.19820000000158,100.95940000000002,2018_SML.csv
2018,MAR,J61,telecommunications,3503.5466,2437.5678,1043.2134,2046.4701,1742.2533999999998,304.2167000000002,515.598399999993,201.3031000000001,2018_SML.csv
2018,MAR,J62_63,telecommunications,738.9885,554.7812,178.6282,353.1730999999998,50.3924,302.7806999999998,630.3360999999961,62.54019999999997,2018_SML.csv
2018,MAR,K,banking,8313.7382,5528.8049,2733.1308000000004,3789.3901000000023,3573.1504999999997,216.2396000000026,336.74160000005213,365.0124000000005,2018_SML.csv
2018,MAR,L,,4748.1793,4012.2604,714.8276999999999,4544.004800000004,4117.2913,426.7135000000044,460.9013000000069,88.18040000000008,2018_SML.csv
2018,MAR,M,,4734.1898,3780.9198,912.7035000000001,2229.3747,1446.1185,783.2561999999998,2115.0974000000083,264.93330000000014,2018_SML.csv
2018,MAR,N,,6307.9899,4474.9483,1724.8641000000002,1336.7079999999992,1049.5884,287.1195999999991,1503.2732000000024,501.51600000000053,2018_SML.csv
2018,MAR,O,government,16146.8822,11331.9492,4415.5091,14711.918399999999,14475.188900000001,236.72949999999764,611.3263999999942,1105.0622000000003,2018_SML.csv
2018,MAR,P,government,10868.0116,9045.1499,1706.7352,10284.11209999999,10080.3053,203.80679999998938,276.71709999998404,341.04079999999976,2018_SML.csv
2018,MAR,Q,,5501.1903,4083.5436,1356.4464000000003,5420.942799999999,5321.2851,99.65769999999884,105.02910000000047,346.9962000000004,2018_SML.csv
2018,MAR,R,,624.2205,392.0557,219.57670000000002,610.8442,365.55229999999995,245.29190000000006,246.35119999999998,48.68949999999998,2018_SML.csv
2018,MAR,S,,1897.9369,1126.9093,721.8080999999999,1594.6487999999993,1454.6983,139.95049999999924,145.48349999999215,200.65259999999978,2018_SML.csv
2018,MAR,T,,447.9766,447.9766,0.0,448.0061,448.0061,0.0,0.0,0.0,2018_SML.csv
2018,MEX,A01,agriculture,59647.8108,38156.8686,21176.164000000004,21122.993100000003,17522.9777,3600.015400000004,9590.409799999787,4150.066099999993,2018_SML.csv
2018,MEX,A02,agriculture,1464.5852,1140.3857,318.7785,270.87080000000026,240.46049999999997,30.41030000000029,73.99039999999792,56.22930000000002,2018_SML.csv
2018,MEX,A03,agriculture,1742.4883,708.1773,990.5913,1308.0395999999994,1251.882,56.15759999999932,150.61739999999827,221.42169999999987,2018_SML.csv
2018,MEX,B05,,690.4594,442.2145,242.5665,3.8642,3.2607,0.6034999999999999,2.426999999998148,70.63500000000005,2018_SML.csv
2018,MEX,B06,oil,44919.3675,31194.5044,13345.4738,276.0859000000003,1.2255999999999998,274.86030000000034,26066.40620000003,6330.003000000001,2018_SML.csv
2018,MEX,B07,,14501.5567,8752.0461,5456.8297,50.14730000000006,38.9062,11.24110000000006,7059.304099999984,1169.1157999999996,2018_SML.csv
2018,MEX,B08,,6175.5735,4109.2142,1953.2712999999999,20.039500000000004,13.062899999999999,6.976600000000005,397.1181000000352,645.7661999999998,2018_SML.csv
2018,MEX,B09,,7748.9577,3097.5896,4490.2465999999995,4381.676100000002,4378.0055999999995,3.670500000002903,7.747900000019854,1084.036999999999,2018_SML.csv
2018,MEX,C10T12,consumer_goods,144405.3517,57696.5031,86256.60720000001,116406.1719,105148.4513,11257.7206,13790.92269999997,13860.152900000045,2018_SML.csv
2018,MEX,C13T15,consumer_goods,20453.4022,7651.9108,12663.923900000002,13019.597899999997,8304.58,4715.017899999997,5789.221200000034,3539.2000000000025,2018_SML.csv
2018,MEX,C16,consumer_goods,4539.511,1949.2301,2574.8777,400.38009999999986,289.21790000000004,111.16219999999981,407.4473000000526,439.9501,2018_SML.csv
2018,MEX,C17_18,consumer_goods,19041.4176,6336.6487,12508.857500000002,5290.748799999998,4723.9794999999995,566.7692999999981,1752.6620999999377,3384.269400000003,2018_SML.csv
2018,MEX,C19,oil,49968.0953,8057.7311,41405.8867,11266.240399999986,8624.1493,2642.091099999987,6679.615799999676,12449.014500000005,2018_SML.csv
2018,MEX,C20,consumer_goods,46894.2645,14052.861,32326.759100000003,14942.492999999995,12384.4439,2558.0490999999947,9605.628199999986,10294.499100000012,2018_SML.csv
2018,MEX,C21,consumer_goods,14670.7912,5179.6476,9365.914,8492.575000000004,7558.568499999999,934.006500000005,1401.3543000000554,2475.0539000000026,2018_SML.csv
2018,MEX,C22,consumer_goods,27882.0379,7608.8214,19931.333899999998,7779.941900000003,4749.2655,3030.676400000003,9348.017999999993,7047.6271000000015,2018_SML.csv
2018,MEX,C23,consumer_goods,21175.5809,8252.178,12698.7032,1825.5751000000007,1342.9134000000001,482.66170000000056,2852.777899999972,2142.1264999999985,2018_SML.csv
2018,MEX,C24A,,22226.7293,6608.746,15321.693299999999,604.9120999999999,396.2092,208.7028999999999,4981.4759999999515,4051.443800000001,2018_SML.csv
2018,MEX,C24B,,22397.3744,6303.6174,16091.437599999997,2121.5204999999996,1731.9305000000002,389.58999999999946,8141.613699999935,3747.7099999999955,2018_SML.csv
2018,MEX,C25,,28779.967,9611.2092,19019.862000000005,9667.908600000002,6742.1055,2925.803100000003,9350.486399999956,6033.310900000006,2018_SML.csv
2018,MEX,C26,electronics,97163.4788,20557.9994,75952.9556,55055.51639999998,14008.859400000001,41046.65699999998,60323.974799999996,39025.30390000001,2018_SML.csv
2018,MEX,C27,electronics,31638.1354,9102.0749,22296.791199999996,17540.667700000005,5290.240899999999,12250.426800000007,19420.396999999983,9539.647799999995,2018_SML.csv
2018,MEX,C28,consumer_goods,33350.0324,11344.3779,21808.1408,21365.99759999998,7243.5661,14122.43149999998,21003.253299999982,9371.246900000002,2018_SML.csv
2018,MEX,C29,automotive,188211.0767,53606.8601,132277.6501,136356.78219999996,30843.7603,105513.02189999996,137071.1203999999,55521.38769999999,2018_SML.csv
2018,MEX,C301,,675.9138,242.4794,427.88509999999997,430.4385000000001,112.69220000000001,317.7463000000001,535.1391000000042,174.54379999999998,2018_SML.csv
2018,MEX,C302T309,aerospace,11898.6991,2978.0788,8822.57,7417.382199999999,2752.7689,4664.613299999999,7269.844700000014,3546.4888999999985,2018_SML.csv
2018,MEX,C31T33,consumer_goods,26567.2353,9314.5114,16999.873399999997,16309.144799999991,8027.9281,8281.21669999999,11523.895800000013,6368.8379999999925,2018_SML.csv
2018,MEX,D,utilities,31106.4618,19875.8067,11113.261600000002,10279.673699999987,10089.2099,190.4637999999868,497.32120000005307,3447.3582000000024,2018_SML.csv
2018,MEX,E,utilities,7736.3765,3912.0615,3714.7214,2825.383100000003,2825.2179,0.16520000000309665,0.28710000001137814,1052.2641000000003,2018_SML.csv
2018,MEX,F,,147256.6252,72110.6036,74167.8217,133563.9231999998,133510.4239,53.49929999979213,109.29529999967417,15204.193899999991,2018_SML.csv
2018,MEX,G,consumer_goods,313725.9892,244189.2294,67360.2329,168238.92410000006,135858.51489999998,32380.409200000082,53181.59410000025,10103.092900000003,2018_SML.csv
2018,MEX,H49,shipping,105191.977,68273.5048,34627.4966,49274.32129999996,39925.0545,9349.266799999961,17084.06079999992,10661.365399999999,2018_SML.csv
2018,MEX,H50,shipping,1807.3033,1085.8443,715.6975,647.6743999999998,164.03750000000002,483.63689999999974,1001.5287999999966,447.70550000000003,2018_SML.csv
2018,MEX,H51,aviation,11626.6001,3192.013,8332.080100000001,6854.271600000005,3862.0845,2992.1871000000046,5033.607900000017,1776.790100000003,2018_SML.csv
2018,MEX,H52,ports,15181.3824,9255.0441,5843.4455,5451.656900000004,4565.4923,886.1646000000037,3474.0673999999326,2420.5593000000003,2018_SML.csv
2018,MEX,H53,,2589.3757,1281.1198,1264.7056,1216.8749,1184.2674000000002,32.607499999999845,33.24119999999493,278.51059999999995,2018_SML.csv
2018,MEX,I,tourism,47132.5282,29309.112,17463.717200000003,42521.3872,33701.6498,8819.737399999998,8819.738400000002,2291.586700000007,2018_SML.csv
2018,MEX,J58T60,telecommunications,9892.0317,4802.5309,5022.705899999999,6328.7317000000085,6018.2224,310.5093000000088,549.6651000000406,926.5660999999991,2018_SML.csv
2018,MEX,J61,telecommunications,23140.343,13375.0732,9617.663,15179.042200000002,14599.124,579.9182000000019,645.0618000000641,2037.899300000001,2018_SML.csv
2018,MEX,J62_63,telecommunications,3126.2748,1862.6944,1242.8723,2601.7059000000027,2534.9638999999997,66.74200000000292,114.48549999999875,289.4689000000001,2018_SML.csv
2018,MEX,K,banking,73371.8752,46053.4065,27049.232400000004,36639.3885,34302.9417,2336.446799999998,4160.34549999977,3637.841400000001,2018_SML.csv
2018,MEX,L,,166032.8604,142822.0609,22854.603,147460.46620000005,145824.27630000003,1636.1899000000267,1649.9208000000872,3610.690599999998,2018_SML.csv
2018,MEX,M,,37252.145,26525.2399,10474.236499999999,7913.198800000004,7587.5325,325.6663000000035,523.7351999999291,2160.4258999999965,2018_SML.csv
2018,MEX,N,,57880.1311,43284.2177,14270.841100000001,7550.011400000003,7140.8989,409.1125000000029,582.6207999996841,3216.109400000005,2018_SML.csv
2018,MEX,O,government,66170.21,42930.4816,22795.8057,65319.8949,65319.8741,0.02079999999841675,0.02859999999793672,2003.987500000003,2018_SML.csv
2018,MEX,P,government,51651.2142,44062.2274,7491.5046999999995,51318.2862,50761.9095,556.3767000000007,556.3865000000004,1145.3315000000002,2018_SML.csv
2018,MEX,Q,,43210.6876,27487.4561,15573.003100000002,41676.24739999999,41301.601599999995,374.6457999999984,374.64779999999837,2851.3253000000004,2018_SML.csv
2018,MEX,R,,9074.226,5806.9766,3220.3148,8793.121199999996,7848.7336000000005,944.3875999999955,950.8519999999928,547.9467000000004,2018_SML.csv
2018,MEX,S,,16666.2939,12348.1189,4250.991099999999,15714.209799999988,15198.759100000001,515.4506999999867,515.5120999999858,995.095499999999,2018_SML.csv
2018,MEX,T,,5022.505,5022.505,0.0,5022.505,5022.505,0.0,0.0,0.0,2018_SML.csv
2018,MLT,A01,agriculture,151.3901,69.1298,79.3828,81.97810000000005,74.44050000000001,7.53760000000004,11.167300000000807,44.9936,2018_SML.csv
2018,MLT,A02,agriculture,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_SML.csv
2018,MLT,A03,agriculture,349.3161,30.7504,316.17769999999996,188.4827000000002,14.4128,174.0699000000002,259.32930000000044,139.01699999999994,2018_SML.csv
2018,MLT,B05,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_SML.csv
2018,MLT,B06,oil,12.544,4.2652,8.045200000000001,0.5666999999999991,0.13419999999999999,0.4324999999999991,8.038699999999949,5.133600000000001,2018_SML.csv
2018,MLT,B07,,1.872,1.0805,0.7602,0.12170000000000011,0.0639,0.057800000000000115,0.32929999999999465,0.47959999999999986,2018_SML.csv
2018,MLT,B08,,44.6278,23.4173,20.6118,3.203900000000009,3.0322,0.17170000000000885,0.36070000000047786,11.986799999999997,2018_SML.csv
2018,MLT,B09,,5.1722,1.9877,3.0892999999999997,0.7493999999999985,0.2306,0.5187999999999985,1.1685999999999876,2.0111999999999997,2018_SML.csv
2018,MLT,C10T12,consumer_goods,605.2411,188.4347,413.4141,401.2287999999994,295.7125,105.51629999999943,132.4195000000008,183.1277,2018_SML.csv
2018,MLT,C13T15,consumer_goods,69.713,23.1215,45.3559,36.97870000000003,23.0836,13.895100000000031,19.258499999999874,26.243499999999994,2018_SML.csv
2018,MLT,C16,consumer_goods,7.1012,3.1689,3.8162,1.9356999999999969,1.1366,0.7990999999999968,1.1312999999999838,2.0345,2018_SML.csv
2018,MLT,C17_18,consumer_goods,248.0323,91.0776,151.9421,42.124500000000104,15.6631,26.461400000000104,96.67810000000247,86.52600000000002,2018_SML.csv
2018,MLT,C19,oil,2.4869,0.6046,1.8465,0.25189999999999985,0.0842,0.16769999999999985,0.5634000000000329,1.4122,2018_SML.csv
2018,MLT,C20,consumer_goods,41.8592,13.01,27.656200000000002,9.3379,2.2792,7.0587,33.30429999999981,15.817,2018_SML.csv
2018,MLT,C21,consumer_goods,193.4033,71.7119,118.7301,122.31449999999997,27.0591,95.25539999999997,152.12150000000082,89.20169999999999,2018_SML.csv
2018,MLT,C22,consumer_goods,165.0763,77.3656,85.38480000000001,36.477199999999975,10.703199999999999,25.773999999999976,117.0601000000012,45.894700000000014,2018_SML.csv
2018,MLT,C23,consumer_goods,215.6604,62.4198,149.0152,24.545099999999962,22.4058,2.139299999999963,6.643800000001676,51.25089999999996,2018_SML.csv
2018,MLT,C24A,,2.2856,1.5122,0.7495,0.2287999999999998,0.1175,0.11129999999999982,1.3902999999999965,0.21340000000000003,2018_SML.csv
2018,MLT,C24B,,1.9835,0.9867,0.9699,0.27179999999999993,0.0732,0.19859999999999994,1.4560999999999928,0.3166,2018_SML.csv
2018,MLT,C25,,176.8599,48.3557,126.8544,45.61200000000003,36.8893,8.722700000000032,22.686300000001253,68.43779999999998,2018_SML.csv
2018,MLT,C26,electronics,3073.9502,108.5668,2946.2735,499.30050000000017,364.2468,135.05370000000016,304.44060000003196,464.5776999999998,2018_SML.csv
2018,MLT,C27,electronics,67.6019,19.3657,47.4467,31.353600000000004,3.8823,27.471300000000003,54.75159999999977,31.929499999999997,2018_SML.csv
2018,MLT,C28,consumer_goods,60.8179,24.9994,34.8753,25.328299999999988,4.4082,20.920099999999987,35.05530000000002,20.539700000000003,2018_SML.csv
2018,MLT,C29,automotive,204.4503,73.4888,125.73649999999999,141.45390000000017,105.425,36.02890000000018,57.68420000000082,34.3441,2018_SML.csv
2018,MLT,C301,,35.7989,12.7188,22.846200000000003,26.266499999999994,3.2518,23.014699999999994,31.999600000000004,18.802100000000003,2018_SML.csv
2018,MLT,C302T309,aerospace,70.0375,26.1278,43.6326,39.7448,13.038799999999998,26.706,37.69059999999994,36.078399999999995,2018_SML.csv
2018,MLT,C31T33,consumer_goods,589.3742,260.5572,318.86899999999997,291.59279999999956,102.048,189.54479999999955,384.04929999999945,175.78740000000002,2018_SML.csv
2018,MLT,D,utilities,928.523,127.4406,805.7529999999999,151.65580000000006,140.2911,11.364700000000056,60.16569999999521,245.96389999999974,2018_SML.csv
2018,MLT,E,utilities,241.3673,99.4108,139.22969999999998,87.20830000000016,86.56899999999999,0.6393000000001763,2.1468000000017895,48.04039999999999,2018_SML.csv
2018,MLT,F,,1532.8252,565.4795,936.2073,934.0899999999993,924.2698,9.820199999999318,16.298399999994672,344.1663000000001,2018_SML.csv
2018,MLT,G,consumer_goods,2126.841,1276.0259,827.4538,1146.4267999999995,757.9324,388.4943999999995,554.5499999999957,449.50669999999997,2018_SML.csv
2018,MLT,H49,shipping,302.5422,99.5281,186.90379999999996,157.34370000000013,55.161699999999996,102.18200000000013,125.63670000000175,76.75589999999997,2018_SML.csv
2018,MLT,H50,shipping,195.1746,28.4963,164.1128,43.53350000000002,5.4375,38.09600000000002,169.58380000000193,135.2223,2018_SML.csv
2018,MLT,H51,aviation,1278.0089,137.7901,1103.6159,511.4211000000002,32.122,479.2991000000002,1122.9308999999994,718.5161,2018_SML.csv
2018,MLT,H52,ports,910.4831,442.9472,450.1034000000001,172.98960000000022,65.05780000000001,107.93180000000021,620.298899999998,236.7576000000001,2018_SML.csv
2018,MLT,H53,,67.7106,33.5914,33.5646,12.10079999999999,9.4217,2.679099999999991,20.044200000000806,5.069999999999997,2018_SML.csv
2018,MLT,I,tourism,1859.4089,740.7101,1090.4331000000002,1776.114699999997,738.2534,1037.8612999999968,1037.9144999999971,406.0255000000002,2018_SML.csv
2018,MLT,J58T60,telecommunications,200.0683,105.1618,93.09819999999999,50.11660000000002,22.2713,27.84530000000002,68.53650000000124,60.66289999999999,2018_SML.csv
2018,MLT,J61,telecommunications,319.5424,125.576,189.065,129.0428,88.8641,40.178700000000006,71.81400000000146,82.38900000000001,2018_SML.csv
2018,MLT,J62_63,telecommunications,2219.5218,756.68,1428.0793,572.4532999999997,328.6333,243.81999999999965,609.9517999999948,833.2002000000002,2018_SML.csv
2018,MLT,K,banking,2905.9289,1210.5346,1668.6868,1282.3899999999999,56.7691,1225.6209,2515.538299999995,1362.516,2018_SML.csv
2018,MLT,L,,1551.8679,1029.0835,509.31370000000004,946.6136999999997,888.2150999999999,58.39859999999976,60.83569999999179,250.27620000000007,2018_SML.csv
2018,MLT,M,,2799.6617,1191.873,1569.3307,280.7086,58.24549999999999,222.4631,1755.1551000000013,996.1089999999999,2018_SML.csv
2018,MLT,N,,1802.7806,996.103,794.696,234.3841000000001,137.9846,96.3995000000001,595.696099999993,380.4473000000001,2018_SML.csv
2018,MLT,O,government,1219.2143,753.0337,448.96200000000005,971.8666999999994,963.9106999999999,7.955999999999449,33.132600000001446,243.56240000000005,2018_SML.csv
2018,MLT,P,government,913.3396,740.5927,166.9642,814.0188999999997,782.9882,31.030699999999683,32.77810000000066,89.737,2018_SML.csv
2018,MLT,Q,,1293.8382,778.62,500.5941,1124.6024999999981,1106.6552,17.947299999998222,18.113199999998812,170.8834,2018_SML.csv
2018,MLT,R,,8312.8896,1787.8682,6414.703600000001,5514.876899999998,460.6835,5054.193399999998,6293.986200000011,2929.512100000001,2018_SML.csv
2018,MLT,S,,239.5348,132.1565,102.8467,186.66379999999998,164.99110000000002,21.672699999999963,22.39390000000065,55.35660000000001,2018_SML.csv
2018,MLT,T,,14.929,14.929,0.0,14.93,14.93,0.0,0.0,0.0,2018_SML.csv
2018,MMR,A01,agriculture,48763.5091,20695.2444,28059.605499999994,5860.481400000005,4715.898800000001,1144.5826000000043,2721.0194999996847,506.5718999999881,2018_SML.csv
2018,MMR,A02,agriculture,1168.7083,567.3927,600.7364,294.52619999999985,289.8395,4.68669999999986,30.401599999995028,8.750300000000152,2018_SML.csv
2018,MMR,A03,agriculture,9756.9257,4221.2933,5533.8121,641.4065999999996,519.1458,122.26079999999956,359.4967999999185,23.70340000000033,2018_SML.csv
2018,MMR,B05,,9.9771,3.5707,6.2422,4.548599999999999,4.5161,0.03249999999999886,0.6430999999999916,1.817899999999999,2018_SML.csv
2018,MMR,B06,oil,4376.3306,1830.1505,2498.3711,175.42210000000026,153.3396,22.082500000000266,3040.8167000000203,763.5034000000003,2018_SML.csv
2018,MMR,B07,,902.87,347.4639,544.7977000000001,3.6416000000000053,3.3920999999999997,0.2495000000000056,39.13129999999682,122.22200000000015,2018_SML.csv
2018,MMR,B08,,957.2964,335.4464,606.2387000000001,31.519799999999982,27.054299999999998,4.4654999999999845,732.8842999999918,181.08990000000023,2018_SML.csv
2018,MMR,B09,,44.3003,17.9684,25.702199999999998,31.998299999999986,29.848900000000004,2.149399999999982,9.589899999999991,8.094599999999996,2018_SML.csv
2018,MMR,C10T12,consumer_goods,12314.1273,3022.0149,9286.534000000001,8062.877900000004,6788.2446,1274.633300000004,1785.4633000000272,125.87439999999697,2018_SML.csv
2018,MMR,C13T15,consumer_goods,7647.4634,2273.889,5324.9755,5457.158500000001,2074.8804,3382.2781000000014,3975.83160000002,1179.2359000000006,2018_SML.csv
2018,MMR,C16,consumer_goods,1150.76,335.5642,813.4081999999999,179.54960000000008,153.5298,26.01980000000009,169.4992999999959,34.09179999999958,2018_SML.csv
2018,MMR,C17_18,consumer_goods,1144.9205,333.5844,807.1194999999999,262.3061000000002,234.5728,27.733300000000185,51.10839999999459,165.65739999999994,2018_SML.csv
2018,MMR,C19,oil,2888.9493,551.8937,2312.3513,641.5196999999994,631.1226999999999,10.39699999999948,48.68250000003718,597.9668999999999,2018_SML.csv
2018,MMR,C20,consumer_goods,1614.6237,411.3548,1199.3252,399.56769999999943,389.4866,10.081099999999424,42.3637999999919,203.96789999999987,2018_SML.csv
2018,MMR,C21,consumer_goods,689.9409,240.4863,447.8784,564.300899999999,557.4905,6.810399999999049,8.616599999999934,67.73950000000008,2018_SML.csv
2018,MMR,C22,consumer_goods,1046.1671,271.4174,770.8813999999999,236.64960000000028,230.00609999999998,6.6435000000003015,26.262099999994973,141.76109999999983,2018_SML.csv
2018,MMR,C23,consumer_goods,1472.7588,446.8019,1012.4748,203.72430000000003,200.79980000000003,2.9244999999999948,19.406699999990593,257.3909000000001,2018_SML.csv
2018,MMR,C24A,,916.6939,225.8959,686.2845,10.832599999999994,10.550699999999999,0.28189999999999493,228.08369999999803,227.12069999999994,2018_SML.csv
2018,MMR,C24B,,881.4917,199.5575,679.8303,31.117199999999986,30.351899999999997,0.7652999999999892,51.35629999999863,64.10729999999978,2018_SML.csv
2018,MMR,C25,,1214.4748,371.0439,838.4235999999999,648.9552999999999,639.1409,9.814399999999864,30.33949999999504,310.96839999999975,2018_SML.csv
2018,MMR,C26,electronics,1175.7311,340.1066,828.0218,996.5525000000001,953.5045,43.048000000000116,76.9143000000013,252.04769999999996,2018_SML.csv
2018,MMR,C27,electronics,827.5086,217.6802,604.9064999999999,576.6504999999997,546.1421,30.50839999999971,70.66610000000091,185.25999999999993,2018_SML.csv
2018,MMR,C28,consumer_goods,1003.3151,314.5647,683.0987999999999,848.4788999999997,830.4487999999999,18.030099999999834,33.61960000000127,260.66139999999984,2018_SML.csv
2018,MMR,C29,automotive,1564.977,434.0317,1115.8744000000002,1394.2069999999976,1383.6755,10.53149999999755,15.137299999998874,370.5780000000001,2018_SML.csv
2018,MMR,C301,,144.5847,50.3649,93.7103,107.2243000000001,106.42899999999999,0.7953000000001111,1.0917000000004649,53.885300000000015,2018_SML.csv
2018,MMR,C302T309,aerospace,183.7872,59.7097,122.875,148.27060000000006,110.46079999999999,37.80980000000007,54.71930000000023,59.38430000000001,2018_SML.csv
2018,MMR,C31T33,consumer_goods,1876.7861,621.0347,1243.4153,1437.5132999999994,1353.9134,83.59989999999948,134.95529999999582,256.47289999999975,2018_SML.csv
2018,MMR,D,utilities,868.6918,299.6994,563.7361999999999,610.9268999999996,607.6484,3.2784999999995534,23.29899999999884,122.3069999999999,2018_SML.csv
2018,MMR,E,utilities,165.7204,68.4274,95.68580000000001,149.6626000000002,148.8873,0.7753000000001862,1.9854000000001282,22.481700000000004,2018_SML.csv
2018,MMR,F,,7150.2508,2249.9771,4848.9927,6752.166000000005,6742.772199999999,9.393800000005285,26.959800000000655,1027.2215,2018_SML.csv
2018,MMR,G,consumer_goods,10796.9023,5066.9943,5688.9599,4969.812200000007,4275.1569,694.6553000000067,1050.558700000036,601.1082999999999,2018_SML.csv
2018,MMR,H49,shipping,3325.1837,1259.3456,1975.1427,1608.719099999999,1478.9326,129.7864999999988,230.99019999999064,711.7787999999996,2018_SML.csv
2018,MMR,H50,shipping,1513.039,479.951,1023.1003000000002,315.9573,265.2277,50.72959999999995,434.58849999999535,435.55250000000035,2018_SML.csv
2018,MMR,H51,aviation,1273.3497,361.0855,894.9337999999999,452.512,296.20759999999996,156.30440000000004,403.7943999999973,407.2537,2018_SML.csv
2018,MMR,H52,ports,1136.8432,438.4218,688.2864,535.5165999999997,485.4011,50.11549999999971,334.5643999999948,185.1076,2018_SML.csv
2018,MMR,H53,,177.5064,77.2616,98.4446,62.428600000000046,60.6784,1.7502000000000422,2.4203000000008146,27.376599999999982,2018_SML.csv
2018,MMR,I,tourism,3901.3075,1479.427,2414.5441,3303.346100000002,2866.4689999999996,436.87710000000243,439.6409999999968,83.07390000000032,2018_SML.csv
2018,MMR,J58T60,telecommunications,724.2927,275.7275,445.6187,569.1216000000004,550.1639,18.957700000000386,38.86310000000199,61.63000000000005,2018_SML.csv
2018,MMR,J61,telecommunications,2809.9681,1153.0566,1648.1588,1418.9539999999995,1374.7230000000002,44.23099999999931,63.236099999987346,180.59989999999993,2018_SML.csv
2018,MMR,J62_63,telecommunications,407.8047,188.2515,217.5271,312.1500999999998,248.858,63.29209999999978,114.71990000000048,45.691100000000006,2018_SML.csv
2018,MMR,K,banking,2855.9138,1344.7582,1499.5236000000002,1625.0888999999988,1590.9778000000001,34.111099999998714,44.0194999999876,208.0551000000005,2018_SML.csv
2018,MMR,L,,2671.5683,1737.08,928.1665999999998,2322.6154000000047,2223.12,99.49540000000479,126.89280000000053,108.67669999999964,2018_SML.csv
2018,MMR,M,,2181.9951,998.5028,1172.8162,1186.0652000000005,648.9558,537.1094000000005,1181.3618999999976,231.4780999999998,2018_SML.csv
2018,MMR,N,,1295.7773,653.9729,636.4254000000001,496.6955999999998,307.3825,189.3130999999998,603.7368999999994,97.30809999999997,2018_SML.csv
2018,MMR,O,government,2920.9049,1946.5171,968.2865,2896.655000000005,2893.4297000000006,3.2253000000046086,6.475100000004442,89.13520000000005,2018_SML.csv
2018,MMR,P,government,1490.8357,1180.3264,308.68170000000003,1482.0728999999985,1453.2139999999997,28.858899999998812,29.75029999999876,28.147300000000087,2018_SML.csv
2018,MMR,Q,,2265.5689,1425.1906,834.7502999999999,2250.0543000000016,2231.8500000000004,18.20430000000124,18.860900000001187,115.16890000000001,2018_SML.csv
2018,MMR,R,,599.3281,241.0663,355.96170000000006,573.1864,512.4517999999999,60.734600000000114,64.3732,30.925899999999842,2018_SML.csv
2018,MMR,S,,780.8832,408.812,369.3059,692.0851999999998,667.5695,24.51569999999981,26.228600000000682,45.29369999999989,2018_SML.csv
2018,MMR,T,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_SML.csv
2018,MYS,A01,agriculture,31988.0666,19561.4414,12384.9346,11585.246599999995,10632.982300000001,952.2642999999935,2279.6556999999466,2457.1662000000033,2018_SML.csv
2018,MYS,A02,agriculture,6033.2205,1779.333,4239.495500000001,276.48649999999975,209.12179999999998,67.36469999999977,270.96660000006125,351.2809000000011,2018_SML.csv
2018,MYS,A03,agriculture,4584.2228,3068.721,1506.8067999999998,2685.369500000004,2613.9350000000004,71.43450000000348,141.12269999999126,258.4170999999999,2018_SML.csv
2018,MYS,B05,,17655.2694,15890.1082,1759.4732000000004,129.37700000000007,103.89859999999999,25.47840000000008,265.71289999994053,308.5201000000002,2018_SML.csv
2018,MYS,B06,oil,45650.9081,12184.4362,33297.6645,466.16889999999853,21.5818,444.58709999999854,18224.38959999968,7239.505999999998,2018_SML.csv
2018,MYS,B07,,906.1219,391.0772,512.2034000000001,2.1755,1.503,0.6725000000000001,822.6042999999884,203.19920000000013,2018_SML.csv
2018,MYS,B08,,2085.2811,1375.9134,704.8592,291.5474999999996,280.3733,11.174199999999644,176.98779999999255,158.87900000000013,2018_SML.csv
2018,MYS,B09,,4611.2965,2395.2088,2202.2315,675.6696999999996,659.7209,15.948799999999551,61.35210000001632,577.0993000000003,2018_SML.csv
2018,MYS,C10T12,consumer_goods,74280.7338,5683.1825,68493.16949999999,39514.58809999993,26562.522299999997,12952.065799999931,18327.609699999757,10289.217400000009,2018_SML.csv
