source,target,edge_type,industry,dependency_weight,flow_value_usd,substitution_difficulty,rerouting_capability,resilience_coefficient,recovery_delay_weeks,evidence_source
IDN:banking,IDN:consumer_goods,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IDN:utilities,IDN:government,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IDN:utilities,IDN:tourism,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IDN:utilities,IDN:agriculture,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IDN:utilities,IDN:telecommunications,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IDN:utilities,IDN:banking,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IDN:utilities,IDN:consumer_goods,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IDN:telecommunications,IDN:government,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IDN:telecommunications,IDN:tourism,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IDN:telecommunications,IDN:agriculture,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IDN:telecommunications,IDN:utilities,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IDN:telecommunications,IDN:banking,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IDN:telecommunications,IDN:consumer_goods,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IND:banking,IND:government,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IND:banking,IND:electronics,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IND:banking,IND:aviation,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IND:banking,IND:tourism,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IND:banking,IND:energy,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IND:banking,IND:agriculture,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IND:banking,IND:ports,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IND:banking,IND:telecommunications,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IND:banking,IND:automotive,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IND:banking,IND:utilities,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IND:banking,IND:consumer_goods,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IND:utilities,IND:government,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IND:utilities,IND:electronics,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IND:utilities,IND:aviation,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IND:utilities,IND:capital_markets,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IND:utilities,IND:tourism,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IND:utilities,IND:energy,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IND:utilities,IND:agriculture,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IND:utilities,IND:banking,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IND:utilities,IND:ports,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IND:utilities,IND:telecommunications,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IND:utilities,IND:automotive,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IND:utilities,IND:consumer_goods,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IND:telecommunications,IND:government,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IND:telecommunications,IND:electronics,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IND:telecommunications,IND:aviation,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IND:telecommunications,IND:capital_markets,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IND:telecommunications,IND:tourism,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IND:telecommunications,IND:energy,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IND:telecommunications,IND:agriculture,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IND:telecommunications,IND:banking,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IND:telecommunications,IND:ports,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IND:telecommunications,IND:automotive,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IND:telecommunications,IND:utilities,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IND:telecommunications,IND:consumer_goods,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IRL:banking,IRL:government,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IRL:banking,IRL:tourism,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IRL:banking,IRL:agriculture,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IRL:banking,IRL:semiconductors,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IRL:banking,IRL:telecommunications,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IRL:banking,IRL:utilities,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IRL:banking,IRL:consumer_goods,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IRL:utilities,IRL:government,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IRL:utilities,IRL:tourism,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IRL:utilities,IRL:agriculture,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IRL:utilities,IRL:semiconductors,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IRL:utilities,IRL:telecommunications,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IRL:utilities,IRL:banking,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IRL:utilities,IRL:consumer_goods,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IRL:telecommunications,IRL:government,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IRL:telecommunications,IRL:tourism,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IRL:telecommunications,IRL:agriculture,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IRL:telecommunications,IRL:semiconductors,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IRL:telecommunications,IRL:utilities,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IRL:telecommunications,IRL:banking,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IRL:telecommunications,IRL:consumer_goods,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IRN:banking,IRN:government,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IRN:banking,IRN:gas,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IRN:banking,IRN:oil,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IRN:banking,IRN:tourism,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IRN:banking,IRN:energy,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IRN:banking,IRN:agriculture,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IRN:banking,IRN:telecommunications,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IRN:banking,IRN:utilities,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IRN:banking,IRN:consumer_goods,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IRN:utilities,IRN:government,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IRN:utilities,IRN:tourism,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IRN:utilities,IRN:energy,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IRN:utilities,IRN:agriculture,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IRN:utilities,IRN:telecommunications,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IRN:utilities,IRN:banking,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IRN:utilities,IRN:consumer_goods,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IRN:oil,IRN:government,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
IRN:oil,IRN:tourism,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
IRN:oil,IRN:energy,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
IRN:oil,IRN:agriculture,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
IRN:oil,IRN:telecommunications,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
IRN:oil,IRN:banking,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
IRN:oil,IRN:consumer_goods,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
IRN:gas,IRN:government,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
IRN:gas,IRN:tourism,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
IRN:gas,IRN:energy,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
IRN:gas,IRN:agriculture,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
IRN:gas,IRN:telecommunications,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
IRN:gas,IRN:banking,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
IRN:gas,IRN:consumer_goods,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
IRN:telecommunications,IRN:government,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IRN:telecommunications,IRN:gas,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IRN:telecommunications,IRN:oil,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IRN:telecommunications,IRN:tourism,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IRN:telecommunications,IRN:energy,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IRN:telecommunications,IRN:agriculture,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IRN:telecommunications,IRN:utilities,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IRN:telecommunications,IRN:banking,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IRN:telecommunications,IRN:consumer_goods,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IRQ:banking,IRQ:government,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IRQ:banking,IRQ:oil,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IRQ:banking,IRQ:tourism,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IRQ:banking,IRQ:energy,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IRQ:banking,IRQ:agriculture,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IRQ:banking,IRQ:telecommunications,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IRQ:banking,IRQ:utilities,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IRQ:banking,IRQ:consumer_goods,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
IRQ:utilities,IRQ:government,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IRQ:utilities,IRQ:tourism,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IRQ:utilities,IRQ:energy,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IRQ:utilities,IRQ:agriculture,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IRQ:utilities,IRQ:telecommunications,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IRQ:utilities,IRQ:banking,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IRQ:utilities,IRQ:consumer_goods,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
IRQ:oil,IRQ:government,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
IRQ:oil,IRQ:tourism,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
IRQ:oil,IRQ:energy,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
IRQ:oil,IRQ:agriculture,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
IRQ:oil,IRQ:telecommunications,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
IRQ:oil,IRQ:banking,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
IRQ:oil,IRQ:consumer_goods,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
IRQ:telecommunications,IRQ:government,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IRQ:telecommunications,IRQ:oil,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IRQ:telecommunications,IRQ:tourism,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IRQ:telecommunications,IRQ:energy,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IRQ:telecommunications,IRQ:agriculture,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IRQ:telecommunications,IRQ:utilities,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IRQ:telecommunications,IRQ:banking,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
IRQ:telecommunications,IRQ:consumer_goods,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
ISR:banking,ISR:government,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
ISR:banking,ISR:tourism,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
ISR:banking,ISR:agriculture,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
ISR:banking,ISR:semiconductors,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
ISR:banking,ISR:telecommunications,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
ISR:banking,ISR:utilities,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
ISR:banking,ISR:aerospace,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
ISR:banking,ISR:consumer_goods,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
ISR:utilities,ISR:government,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
ISR:utilities,ISR:tourism,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
ISR:utilities,ISR:agriculture,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
ISR:utilities,ISR:semiconductors,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
ISR:utilities,ISR:telecommunications,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
ISR:utilities,ISR:banking,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
ISR:utilities,ISR:aerospace,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
ISR:utilities,ISR:consumer_goods,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
ISR:telecommunications,ISR:government,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
ISR:telecommunications,ISR:tourism,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
ISR:telecommunications,ISR:agriculture,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
ISR:telecommunications,ISR:semiconductors,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
ISR:telecommunications,ISR:utilities,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
ISR:telecommunications,ISR:banking,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
ISR:telecommunications,ISR:aerospace,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
ISR:telecommunications,ISR:consumer_goods,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
ITA:banking,ITA:government,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
ITA:banking,ITA:aviation,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
ITA:banking,ITA:tourism,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
ITA:banking,ITA:agriculture,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
ITA:banking,ITA:telecommunications,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
ITA:banking,ITA:utilities,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
ITA:banking,ITA:automotive,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
ITA:banking,ITA:consumer_goods,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
ITA:utilities,ITA:government,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
ITA:utilities,ITA:aviation,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
ITA:utilities,ITA:insurance,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
ITA:utilities,ITA:tourism,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
ITA:utilities,ITA:agriculture,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
ITA:utilities,ITA:banking,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
ITA:utilities,ITA:telecommunications,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
ITA:utilities,ITA:automotive,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
ITA:utilities,ITA:consumer_goods,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
ITA:telecommunications,ITA:government,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
ITA:telecommunications,ITA:aviation,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
ITA:telecommunications,ITA:insurance,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
ITA:telecommunications,ITA:tourism,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
ITA:telecommunications,ITA:agriculture,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
ITA:telecommunications,ITA:banking,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
ITA:telecommunications,ITA:utilities,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
ITA:telecommunications,ITA:automotive,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
ITA:telecommunications,ITA:consumer_goods,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
JOR:banking,JOR:government,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
JOR:banking,JOR:tourism,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
JOR:banking,JOR:agriculture,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
JOR:banking,JOR:telecommunications,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
JOR:banking,JOR:utilities,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
JOR:banking,JOR:consumer_goods,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
JOR:utilities,JOR:government,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
JOR:utilities,JOR:tourism,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
JOR:utilities,JOR:agriculture,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
JOR:utilities,JOR:telecommunications,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
JOR:utilities,JOR:banking,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
JOR:utilities,JOR:consumer_goods,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
JOR:telecommunications,JOR:government,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
JOR:telecommunications,JOR:tourism,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
JOR:telecommunications,JOR:agriculture,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
JOR:telecommunications,JOR:utilities,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
JOR:telecommunications,JOR:banking,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
JOR:telecommunications,JOR:consumer_goods,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
JPN:banking,JPN:government,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
JPN:banking,JPN:electronics,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
JPN:banking,JPN:aviation,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
JPN:banking,JPN:shipping,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
JPN:banking,JPN:tourism,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
JPN:banking,JPN:agriculture,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
JPN:banking,JPN:ports,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
JPN:banking,JPN:semiconductors,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
JPN:banking,JPN:automotive,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
