country_iso3,sector,value_added_share,employment_share,confidence,presence_status,evidence_source,note,year_used
HUN,shipping,0.032113,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
HUN,energy,,,,MISSING_NO_DATA,WIOD_2014,Country in WIOD but no VA for this GEDS sector,2014
HUN,consumer_goods,0.251738,,4,DATA_PRESENT,WIOD_2014,Aggregated from 17 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
HUN,banking,0.028000,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
HUN,insurance,0.003032,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
HUN,capital_markets,0.005803,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
HUN,oil,0.012535,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
HUN,gas,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
HUN,utilities,0.030776,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
HUN,aviation,0.003237,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
HUN,ports,0.022524,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
HUN,telecommunications,0.057363,,4,DATA_PRESENT,WIOD_2014,Aggregated from 5 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
HUN,agriculture,0.044643,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
HUN,tourism,0.016687,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
HUN,government,0.130340,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IDN,semiconductors,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
IDN,automotive,0.018986,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IDN,electronics,0.011376,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IDN,aerospace,0.001145,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IDN,shipping,0.027112,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IDN,energy,,,,MISSING_NO_DATA,WIOD_2014,Country in WIOD but no VA for this GEDS sector,2014
IDN,consumer_goods,0.289821,,4,DATA_PRESENT,WIOD_2014,Aggregated from 17 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IDN,banking,0.031168,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IDN,insurance,0.008477,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IDN,capital_markets,0.000000,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IDN,oil,0.133170,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IDN,gas,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
IDN,utilities,0.011891,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IDN,aviation,0.010560,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IDN,ports,0.007654,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IDN,telecommunications,0.035857,,4,DATA_PRESENT,WIOD_2014,Aggregated from 5 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IDN,agriculture,0.136829,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IDN,tourism,0.031164,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IDN,government,0.072478,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IND,semiconductors,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
IND,automotive,0.008638,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IND,electronics,0.007825,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IND,aerospace,0.003027,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IND,shipping,0.056412,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IND,energy,,,,MISSING_NO_DATA,WIOD_2014,Country in WIOD but no VA for this GEDS sector,2014
IND,consumer_goods,0.291071,,4,DATA_PRESENT,WIOD_2014,Aggregated from 17 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IND,banking,0.046772,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IND,insurance,0.010649,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IND,capital_markets,0.000000,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IND,oil,0.027712,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IND,gas,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
IND,utilities,0.015978,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IND,aviation,0.001591,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IND,ports,0.004492,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IND,telecommunications,0.049328,,4,DATA_PRESENT,WIOD_2014,Aggregated from 5 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IND,agriculture,0.160648,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IND,tourism,0.014477,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IND,government,0.112444,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IRL,semiconductors,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
IRL,automotive,0.001126,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IRL,electronics,0.018216,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IRL,aerospace,0.000012,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IRL,shipping,0.012827,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IRL,energy,,,,MISSING_NO_DATA,WIOD_2014,Country in WIOD but no VA for this GEDS sector,2014
IRL,consumer_goods,0.270350,,4,DATA_PRESENT,WIOD_2014,Aggregated from 17 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IRL,banking,0.057600,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IRL,insurance,0.021492,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IRL,capital_markets,0.009925,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IRL,oil,0.003383,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IRL,gas,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
IRL,utilities,0.026929,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IRL,aviation,0.015261,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IRL,ports,0.008942,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IRL,telecommunications,0.121369,,4,DATA_PRESENT,WIOD_2014,Aggregated from 5 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IRL,agriculture,0.015644,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IRL,tourism,0.024167,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
IRL,government,0.092092,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
ITA,semiconductors,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
ITA,automotive,0.007161,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
ITA,electronics,0.012507,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
ITA,aerospace,0.003915,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
ITA,shipping,0.032771,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
ITA,energy,,,,MISSING_NO_DATA,WIOD_2014,Country in WIOD but no VA for this GEDS sector,2014
ITA,consumer_goods,0.240645,,4,DATA_PRESENT,WIOD_2014,Aggregated from 17 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
ITA,banking,0.039940,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
ITA,insurance,0.006374,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
ITA,capital_markets,0.012363,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
ITA,oil,0.004826,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
ITA,gas,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
ITA,utilities,0.027071,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
ITA,aviation,0.000411,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
ITA,ports,0.018974,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
ITA,telecommunications,0.039416,,4,DATA_PRESENT,WIOD_2014,Aggregated from 5 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
ITA,agriculture,0.021771,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
ITA,tourism,0.036080,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
ITA,government,0.111736,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
JPN,semiconductors,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
JPN,automotive,0.020543,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
JPN,electronics,0.029528,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
JPN,aerospace,0.005710,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
JPN,shipping,0.032641,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
JPN,energy,,,,MISSING_NO_DATA,WIOD_2014,Country in WIOD but no VA for this GEDS sector,2014
JPN,consumer_goods,0.254917,,4,DATA_PRESENT,WIOD_2014,Aggregated from 17 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
JPN,banking,0.033676,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
JPN,insurance,0.013005,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
JPN,capital_markets,0.000000,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
JPN,oil,0.014092,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
JPN,gas,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
JPN,utilities,0.017780,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
JPN,aviation,0.003325,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
JPN,ports,0.007463,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
JPN,telecommunications,0.050638,,4,DATA_PRESENT,WIOD_2014,Aggregated from 5 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
JPN,agriculture,0.013584,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
JPN,tourism,0.030238,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
JPN,government,0.118972,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
KOR,semiconductors,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
KOR,automotive,0.028323,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
KOR,electronics,0.085189,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
KOR,aerospace,0.020387,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
KOR,shipping,0.021434,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
KOR,energy,,,,MISSING_NO_DATA,WIOD_2014,Country in WIOD but no VA for this GEDS sector,2014
KOR,consumer_goods,0.248530,,4,DATA_PRESENT,WIOD_2014,Aggregated from 17 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
KOR,banking,0.038479,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
KOR,insurance,0.010318,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
KOR,capital_markets,0.006995,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
KOR,oil,0.008669,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
KOR,gas,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
KOR,utilities,0.028144,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
KOR,aviation,0.003823,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
KOR,ports,0.010385,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
KOR,telecommunications,0.039873,,4,DATA_PRESENT,WIOD_2014,Aggregated from 5 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
KOR,agriculture,0.023415,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
KOR,tourism,0.025986,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
KOR,government,0.127428,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LTU,semiconductors,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
LTU,automotive,0.002656,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LTU,electronics,0.007519,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LTU,aerospace,0.003166,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LTU,shipping,0.079597,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LTU,energy,,,,MISSING_NO_DATA,WIOD_2014,Country in WIOD but no VA for this GEDS sector,2014
LTU,consumer_goods,0.353898,,4,DATA_PRESENT,WIOD_2014,Aggregated from 17 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LTU,banking,0.015248,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LTU,insurance,0.003557,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LTU,capital_markets,0.001133,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LTU,oil,0.013037,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LTU,gas,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
LTU,utilities,0.033856,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LTU,aviation,0.000796,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LTU,ports,0.041807,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LTU,telecommunications,0.034770,,4,DATA_PRESENT,WIOD_2014,Aggregated from 5 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LTU,agriculture,0.034417,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LTU,tourism,0.013876,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LTU,government,0.105153,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LUX,semiconductors,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
LUX,automotive,0.000828,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LUX,electronics,0.002683,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LUX,aerospace,0.000261,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LUX,shipping,0.023077,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LUX,energy,,,,MISSING_NO_DATA,WIOD_2014,Country in WIOD but no VA for this GEDS sector,2014
LUX,consumer_goods,0.158964,,4,DATA_PRESENT,WIOD_2014,Aggregated from 17 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LUX,banking,0.147845,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LUX,insurance,0.021481,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LUX,capital_markets,0.086260,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LUX,oil,0.000677,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LUX,gas,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
LUX,utilities,0.011042,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LUX,aviation,0.000510,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LUX,ports,0.014872,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LUX,telecommunications,0.076995,,4,DATA_PRESENT,WIOD_2014,Aggregated from 5 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LUX,agriculture,0.002931,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LUX,tourism,0.019290,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LUX,government,0.101038,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LVA,semiconductors,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
LVA,automotive,0.002356,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LVA,electronics,0.007594,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LVA,aerospace,0.001257,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LVA,shipping,0.046118,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LVA,energy,,,,MISSING_NO_DATA,WIOD_2014,Country in WIOD but no VA for this GEDS sector,2014
LVA,consumer_goods,0.250416,,4,DATA_PRESENT,WIOD_2014,Aggregated from 17 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LVA,banking,0.036564,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LVA,insurance,0.003638,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LVA,capital_markets,0.004367,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LVA,oil,0.004992,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LVA,gas,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
LVA,utilities,0.038791,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LVA,aviation,0.003109,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LVA,ports,0.048074,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LVA,telecommunications,0.050296,,4,DATA_PRESENT,WIOD_2014,Aggregated from 5 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
