country_iso3,sector,gdp_share_oecd,trade_share_oecd,value_added_share_wiod,employment_share,confidence,presence_status,evidence_source,conflict_note,note,year_oecd,year_wiod
KHM,agriculture,0.213959,0.307499,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 3 OECD ISIC sectors; gross_output=10,362 USD m",2022,
KHM,automotive,0.001222,0.001527,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 1 OECD ISIC sectors; gross_output=107 USD m,2022,
KHM,aviation,0.004338,0.009628,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 1 OECD ISIC sectors; gross_output=280 USD m,2022,
KHM,banking,0.024741,0.032149,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=1,034 USD m",2022,
KHM,capital_markets,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
KHM,consumer_goods,0.249387,0.357888,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 11 OECD ISIC sectors; gross_output=13,556 USD m",2022,
KHM,electronics,0.000015,0.000014,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 2 OECD ISIC sectors; gross_output=1 USD m,2022,
KHM,energy,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
KHM,gas,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
KHM,government,0.029989,0.005032,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=1,138 USD m",2022,
KHM,insurance,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
KHM,oil,0.000342,0.000142,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 2 OECD ISIC sectors; gross_output=15 USD m,2022,
KHM,ports,0.015301,0.022987,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 1 OECD ISIC sectors; gross_output=800 USD m,2022,
KHM,semiconductors,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
KHM,shipping,0.032287,0.050330,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=1,679 USD m",2022,
KHM,telecommunications,0.026461,0.041664,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 3 OECD ISIC sectors; gross_output=1,259 USD m",2022,
KHM,tourism,0.044922,0.025997,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=2,424 USD m",2022,
KHM,utilities,0.006367,0.003681,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 2 OECD ISIC sectors; gross_output=361 USD m,2022,
KOR,aerospace,0.001565,0.003586,0.020387,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,"CONFLICT: OECD gdp_share=0.0016 (2022) vs WIOD value_added_share=0.0204 (2014), relative diff=92.32%. Vintages differ.","CONFLICT: OECD gdp_share=0.0016 (2022) vs WIOD value_added_share=0.0204 (2014), relative diff=92.32%. Vintages differ. | OECD: Aggregated from 1 OECD ISIC sectors; gross_output=10,468 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
KOR,agriculture,0.015410,0.005153,0.023415,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,"CONFLICT: OECD gdp_share=0.0154 (2022) vs WIOD value_added_share=0.0234 (2014), relative diff=34.19%. Vintages differ.","CONFLICT: OECD gdp_share=0.0154 (2022) vs WIOD value_added_share=0.0234 (2014), relative diff=34.19%. Vintages differ. | OECD: Aggregated from 3 OECD ISIC sectors; gross_output=55,768 USD m | WIOD: Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
KOR,automotive,0.023807,0.073643,0.028323,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=216,242 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
KOR,aviation,0.009085,0.007221,0.003823,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,"CONFLICT: OECD gdp_share=0.0091 (2022) vs WIOD value_added_share=0.0038 (2014), relative diff=57.92%. Vintages differ.","CONFLICT: OECD gdp_share=0.0091 (2022) vs WIOD value_added_share=0.0038 (2014), relative diff=57.92%. Vintages differ. | OECD: Aggregated from 1 OECD ISIC sectors; gross_output=26,462 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
KOR,banking,0.062453,0.008289,0.038479,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,"CONFLICT: OECD gdp_share=0.0625 (2022) vs WIOD value_added_share=0.0385 (2014), relative diff=38.39%. Vintages differ.","CONFLICT: OECD gdp_share=0.0625 (2022) vs WIOD value_added_share=0.0385 (2014), relative diff=38.39%. Vintages differ. | OECD: Aggregated from 1 OECD ISIC sectors; gross_output=170,656 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
KOR,capital_markets,,,0.006995,,4,DATA_PRESENT,WIOD_2014,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2022,2014
KOR,consumer_goods,0.202965,0.273409,0.248530,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 11 OECD ISIC sectors; gross_output=1,087,890 USD m | WIOD: Aggregated from 17 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
KOR,electronics,0.094672,0.215774,0.085189,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=460,520 USD m | WIOD: Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
KOR,energy,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: Country in WIOD but no VA for this GEDS sector,2022,2014
KOR,gas,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: C26 bundles semis; B+D35 bundles gas with oil/utilities,2022,2014
KOR,government,0.114766,0.007096,0.127428,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=274,017 USD m | WIOD: Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
KOR,insurance,,,0.010318,,4,DATA_PRESENT,WIOD_2014,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2022,2014
KOR,oil,0.010137,0.121621,0.008669,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=156,438 USD m | WIOD: Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
KOR,ports,0.009036,0.007799,0.010385,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=51,699 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
KOR,semiconductors,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: C26 bundles semis; B+D35 bundles gas with oil/utilities,2022,2014
KOR,shipping,0.021468,0.031840,0.021434,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=76,589 USD m | WIOD: Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
KOR,telecommunications,0.044481,0.021722,0.039873,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 3 OECD ISIC sectors; gross_output=155,316 USD m | WIOD: Aggregated from 5 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
KOR,tourism,0.024913,0.012112,0.025986,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=146,965 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
KOR,utilities,0.017632,0.033967,0.028144,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,"CONFLICT: OECD gdp_share=0.0176 (2022) vs WIOD value_added_share=0.0281 (2014), relative diff=37.35%. Vintages differ.","CONFLICT: OECD gdp_share=0.0176 (2022) vs WIOD value_added_share=0.0281 (2014), relative diff=37.35%. Vintages differ. | OECD: Aggregated from 2 OECD ISIC sectors; gross_output=131,816 USD m | WIOD: Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
LAO,aerospace,0.000035,0.000106,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 1 OECD ISIC sectors; gross_output=1 USD m,2022,
LAO,agriculture,0.182044,0.191678,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 3 OECD ISIC sectors; gross_output=5,267 USD m",2022,
LAO,automotive,0.000058,0.000289,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 1 OECD ISIC sectors; gross_output=3 USD m,2022,
LAO,aviation,0.001947,0.005731,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 1 OECD ISIC sectors; gross_output=113 USD m,2022,
LAO,banking,0.032281,0.009514,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 1 OECD ISIC sectors; gross_output=768 USD m,2022,
LAO,capital_markets,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
LAO,consumer_goods,0.160281,0.245176,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 11 OECD ISIC sectors; gross_output=4,766 USD m",2022,
LAO,electronics,0.000547,0.002046,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 2 OECD ISIC sectors; gross_output=19 USD m,2022,
LAO,energy,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
LAO,gas,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
LAO,government,0.104157,0.018074,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=2,413 USD m",2022,
LAO,insurance,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
LAO,oil,0.014701,0.006027,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 2 OECD ISIC sectors; gross_output=423 USD m,2022,
LAO,ports,0.003776,0.000475,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 1 OECD ISIC sectors; gross_output=55 USD m,2022,
LAO,semiconductors,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
LAO,shipping,0.015675,0.012781,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 2 OECD ISIC sectors; gross_output=401 USD m,2022,
LAO,telecommunications,0.016699,0.006723,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 3 OECD ISIC sectors; gross_output=446 USD m,2022,
LAO,tourism,0.023746,0.011061,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 1 OECD ISIC sectors; gross_output=726 USD m,2022,
LAO,utilities,0.134271,0.262462,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=4,231 USD m",2022,
LTU,aerospace,0.000988,0.003967,0.003166,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,"CONFLICT: OECD gdp_share=0.0010 (2022) vs WIOD value_added_share=0.0032 (2014), relative diff=68.79%. Vintages differ.","CONFLICT: OECD gdp_share=0.0010 (2022) vs WIOD value_added_share=0.0032 (2014), relative diff=68.79%. Vintages differ. | OECD: Aggregated from 1 OECD ISIC sectors; gross_output=261 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
LTU,agriculture,0.043303,0.046848,0.034417,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 3 OECD ISIC sectors; gross_output=6,912 USD m | WIOD: Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
LTU,automotive,0.003585,0.007448,0.002656,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,OECD: Aggregated from 1 OECD ISIC sectors; gross_output=713 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2022,2014
LTU,aviation,0.001267,0.005532,0.000796,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,"CONFLICT: OECD gdp_share=0.0013 (2022) vs WIOD value_added_share=0.0008 (2014), relative diff=37.17%. Vintages differ.","CONFLICT: OECD gdp_share=0.0013 (2022) vs WIOD value_added_share=0.0008 (2014), relative diff=37.17%. Vintages differ. | OECD: Aggregated from 1 OECD ISIC sectors; gross_output=390 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
LTU,banking,0.034617,0.010757,0.015248,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,"CONFLICT: OECD gdp_share=0.0346 (2022) vs WIOD value_added_share=0.0152 (2014), relative diff=55.95%. Vintages differ.","CONFLICT: OECD gdp_share=0.0346 (2022) vs WIOD value_added_share=0.0152 (2014), relative diff=55.95%. Vintages differ. | OECD: Aggregated from 1 OECD ISIC sectors; gross_output=3,761 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
LTU,capital_markets,,,0.001133,,4,DATA_PRESENT,WIOD_2014,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2022,2014
LTU,consumer_goods,0.301232,0.396996,0.353898,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 11 OECD ISIC sectors; gross_output=47,006 USD m | WIOD: Aggregated from 17 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
LTU,electronics,0.010642,0.026453,0.007519,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=2,049 USD m | WIOD: Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
LTU,energy,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: Country in WIOD but no VA for this GEDS sector,2022,2014
LTU,gas,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: C26 bundles semis; B+D35 bundles gas with oil/utilities,2022,2014
LTU,government,0.101865,0.009552,0.105153,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=8,902 USD m | WIOD: Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
LTU,insurance,,,0.003557,,4,DATA_PRESENT,WIOD_2014,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2022,2014
LTU,oil,0.003004,0.108886,0.013037,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,"CONFLICT: OECD gdp_share=0.0030 (2022) vs WIOD value_added_share=0.0130 (2014), relative diff=76.96%. Vintages differ.","CONFLICT: OECD gdp_share=0.0030 (2022) vs WIOD value_added_share=0.0130 (2014), relative diff=76.96%. Vintages differ. | OECD: Aggregated from 2 OECD ISIC sectors; gross_output=5,412 USD m | WIOD: Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
LTU,ports,0.028926,0.037650,0.041807,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,"CONFLICT: OECD gdp_share=0.0289 (2022) vs WIOD value_added_share=0.0418 (2014), relative diff=30.81%. Vintages differ.","CONFLICT: OECD gdp_share=0.0289 (2022) vs WIOD value_added_share=0.0418 (2014), relative diff=30.81%. Vintages differ. | OECD: Aggregated from 1 OECD ISIC sectors; gross_output=3,312 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
LTU,semiconductors,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: C26 bundles semis; B+D35 bundles gas with oil/utilities,2022,2014
LTU,shipping,0.081051,0.146264,0.079597,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=12,548 USD m | WIOD: Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
LTU,telecommunications,0.046293,0.032110,0.034770,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 3 OECD ISIC sectors; gross_output=5,819 USD m | WIOD: Aggregated from 5 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
LTU,tourism,0.017101,0.006743,0.013876,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=2,155 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
LTU,utilities,0.031149,0.021896,0.033856,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=4,450 USD m | WIOD: Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
LUX,aerospace,0.000019,0.000028,0.000261,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,"CONFLICT: OECD gdp_share=0.0000 (2022) vs WIOD value_added_share=0.0003 (2014), relative diff=92.72%. Vintages differ.","CONFLICT: OECD gdp_share=0.0000 (2022) vs WIOD value_added_share=0.0003 (2014), relative diff=92.72%. Vintages differ. | OECD: Aggregated from 1 OECD ISIC sectors; gross_output=8 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
LUX,agriculture,0.002675,0.002573,0.002931,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,OECD: Aggregated from 3 OECD ISIC sectors; gross_output=648 USD m | WIOD: Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2022,2014
LUX,automotive,0.000615,0.000664,0.000828,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,OECD: Aggregated from 1 OECD ISIC sectors; gross_output=287 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2022,2014
LUX,aviation,0.032484,0.022501,0.000510,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,"CONFLICT: OECD gdp_share=0.0325 (2022) vs WIOD value_added_share=0.0005 (2014), relative diff=98.43%. Vintages differ.","CONFLICT: OECD gdp_share=0.0325 (2022) vs WIOD value_added_share=0.0005 (2014), relative diff=98.43%. Vintages differ. | OECD: Aggregated from 1 OECD ISIC sectors; gross_output=4,801 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
LUX,banking,0.261057,0.561826,0.147845,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,"CONFLICT: OECD gdp_share=0.2611 (2022) vs WIOD value_added_share=0.1478 (2014), relative diff=43.37%. Vintages differ.","CONFLICT: OECD gdp_share=0.2611 (2022) vs WIOD value_added_share=0.1478 (2014), relative diff=43.37%. Vintages differ. | OECD: Aggregated from 1 OECD ISIC sectors; gross_output=133,604 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
LUX,capital_markets,,,0.086260,,4,DATA_PRESENT,WIOD_2014,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2022,2014
LUX,consumer_goods,0.100166,0.075362,0.158964,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,"CONFLICT: OECD gdp_share=0.1002 (2022) vs WIOD value_added_share=0.1590 (2014), relative diff=36.99%. Vintages differ.","CONFLICT: OECD gdp_share=0.1002 (2022) vs WIOD value_added_share=0.1590 (2014), relative diff=36.99%. Vintages differ. | OECD: Aggregated from 11 OECD ISIC sectors; gross_output=26,259 USD m | WIOD: Aggregated from 17 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
LUX,electronics,0.000832,0.001323,0.002683,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,"CONFLICT: OECD gdp_share=0.0008 (2022) vs WIOD value_added_share=0.0027 (2014), relative diff=68.99%. Vintages differ.","CONFLICT: OECD gdp_share=0.0008 (2022) vs WIOD value_added_share=0.0027 (2014), relative diff=68.99%. Vintages differ. | OECD: Aggregated from 2 OECD ISIC sectors; gross_output=429 USD m | WIOD: Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
LUX,energy,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: Country in WIOD but no VA for this GEDS sector,2022,2014
LUX,gas,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: C26 bundles semis; B+D35 bundles gas with oil/utilities,2022,2014
LUX,government,0.108809,0.005264,0.101038,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=10,204 USD m | WIOD: Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
LUX,insurance,,,0.021481,,4,DATA_PRESENT,WIOD_2014,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2022,2014
LUX,oil,0.000000,0.000000,0.000677,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,"CONFLICT: OECD gdp_share=0.0000 (2022) vs WIOD value_added_share=0.0007 (2014), relative diff=100.00%. Vintages differ.","CONFLICT: OECD gdp_share=0.0000 (2022) vs WIOD value_added_share=0.0007 (2014), relative diff=100.00%. Vintages differ. | OECD: Aggregated from 2 OECD ISIC sectors; gross_output=0 USD m | WIOD: Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
LUX,ports,0.004504,0.003572,0.014872,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,"CONFLICT: OECD gdp_share=0.0045 (2022) vs WIOD value_added_share=0.0149 (2014), relative diff=69.71%. Vintages differ.","CONFLICT: OECD gdp_share=0.0045 (2022) vs WIOD value_added_share=0.0149 (2014), relative diff=69.71%. Vintages differ. | OECD: Aggregated from 1 OECD ISIC sectors; gross_output=908 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
LUX,semiconductors,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: C26 bundles semis; B+D35 bundles gas with oil/utilities,2022,2014
LUX,shipping,0.027499,0.014243,0.023077,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=3,864 USD m | WIOD: Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
LUX,telecommunications,0.054005,0.135305,0.076995,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 3 OECD ISIC sectors; gross_output=31,145 USD m | WIOD: Aggregated from 5 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
LUX,tourism,0.015284,0.008855,0.019290,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=2,380 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
LUX,utilities,0.011415,0.003516,0.011042,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=2,498 USD m | WIOD: Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
LVA,aerospace,0.001143,0.002772,0.001257,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,OECD: Aggregated from 1 OECD ISIC sectors; gross_output=116 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2022,2014
LVA,agriculture,0.058054,0.077365,0.032662,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,"CONFLICT: OECD gdp_share=0.0581 (2022) vs WIOD value_added_share=0.0327 (2014), relative diff=43.74%. Vintages differ.","CONFLICT: OECD gdp_share=0.0581 (2022) vs WIOD value_added_share=0.0327 (2014), relative diff=43.74%. Vintages differ. | OECD: Aggregated from 3 OECD ISIC sectors; gross_output=5,179 USD m | WIOD: Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
