country_iso3,sector,present,_source_origin
RUS,utilities,true,denormalized from expanded_graph_nodes_v2.csv
RUS,aviation,true,denormalized from expanded_graph_nodes_v2.csv
RUS,ports,false,denormalized from expanded_graph_nodes_v2.csv
RUS,telecommunications,true,denormalized from expanded_graph_nodes_v2.csv
RUS,agriculture,true,denormalized from expanded_graph_nodes_v2.csv
RUS,tourism,true,denormalized from expanded_graph_nodes_v2.csv
RUS,government,true,denormalized from expanded_graph_nodes_v2.csv
SAU,semiconductors,false,denormalized from expanded_graph_nodes_v2.csv
SAU,automotive,false,denormalized from expanded_graph_nodes_v2.csv
SAU,electronics,false,denormalized from expanded_graph_nodes_v2.csv
SAU,aerospace,false,denormalized from expanded_graph_nodes_v2.csv
SAU,shipping,false,denormalized from expanded_graph_nodes_v2.csv
SAU,energy,true,denormalized from expanded_graph_nodes_v2.csv
SAU,consumer_goods,true,denormalized from expanded_graph_nodes_v2.csv
SAU,banking,true,denormalized from expanded_graph_nodes_v2.csv
SAU,insurance,false,denormalized from expanded_graph_nodes_v2.csv
SAU,capital_markets,false,denormalized from expanded_graph_nodes_v2.csv
SAU,oil,true,denormalized from expanded_graph_nodes_v2.csv
SAU,gas,false,denormalized from expanded_graph_nodes_v2.csv
SAU,utilities,true,denormalized from expanded_graph_nodes_v2.csv
SAU,aviation,false,denormalized from expanded_graph_nodes_v2.csv
SAU,ports,false,denormalized from expanded_graph_nodes_v2.csv
SAU,telecommunications,true,denormalized from expanded_graph_nodes_v2.csv
SAU,agriculture,true,denormalized from expanded_graph_nodes_v2.csv
SAU,tourism,true,denormalized from expanded_graph_nodes_v2.csv
SAU,government,true,denormalized from expanded_graph_nodes_v2.csv
SGP,semiconductors,true,denormalized from expanded_graph_nodes_v2.csv
SGP,automotive,false,denormalized from expanded_graph_nodes_v2.csv
SGP,electronics,true,denormalized from expanded_graph_nodes_v2.csv
SGP,aerospace,false,denormalized from expanded_graph_nodes_v2.csv
SGP,shipping,true,denormalized from expanded_graph_nodes_v2.csv
SGP,energy,false,denormalized from expanded_graph_nodes_v2.csv
SGP,consumer_goods,true,denormalized from expanded_graph_nodes_v2.csv
SGP,banking,true,denormalized from expanded_graph_nodes_v2.csv
SGP,insurance,true,denormalized from expanded_graph_nodes_v2.csv
SGP,capital_markets,true,denormalized from expanded_graph_nodes_v2.csv
SGP,oil,false,denormalized from expanded_graph_nodes_v2.csv
SGP,gas,false,denormalized from expanded_graph_nodes_v2.csv
SGP,utilities,true,denormalized from expanded_graph_nodes_v2.csv
SGP,aviation,true,denormalized from expanded_graph_nodes_v2.csv
SGP,ports,true,denormalized from expanded_graph_nodes_v2.csv
SGP,telecommunications,true,denormalized from expanded_graph_nodes_v2.csv
SGP,agriculture,true,denormalized from expanded_graph_nodes_v2.csv
SGP,tourism,true,denormalized from expanded_graph_nodes_v2.csv
SGP,government,true,denormalized from expanded_graph_nodes_v2.csv
SYR,semiconductors,false,denormalized from expanded_graph_nodes_v2.csv
SYR,automotive,false,denormalized from expanded_graph_nodes_v2.csv
SYR,electronics,false,denormalized from expanded_graph_nodes_v2.csv
SYR,aerospace,false,denormalized from expanded_graph_nodes_v2.csv
SYR,shipping,false,denormalized from expanded_graph_nodes_v2.csv
SYR,energy,false,denormalized from expanded_graph_nodes_v2.csv
SYR,consumer_goods,true,denormalized from expanded_graph_nodes_v2.csv
SYR,banking,true,denormalized from expanded_graph_nodes_v2.csv
SYR,insurance,false,denormalized from expanded_graph_nodes_v2.csv
SYR,capital_markets,false,denormalized from expanded_graph_nodes_v2.csv
SYR,oil,false,denormalized from expanded_graph_nodes_v2.csv
SYR,gas,false,denormalized from expanded_graph_nodes_v2.csv
SYR,utilities,true,denormalized from expanded_graph_nodes_v2.csv
SYR,aviation,false,denormalized from expanded_graph_nodes_v2.csv
SYR,ports,false,denormalized from expanded_graph_nodes_v2.csv
SYR,telecommunications,true,denormalized from expanded_graph_nodes_v2.csv
SYR,agriculture,true,denormalized from expanded_graph_nodes_v2.csv
SYR,tourism,true,denormalized from expanded_graph_nodes_v2.csv
SYR,government,true,denormalized from expanded_graph_nodes_v2.csv
THA,semiconductors,false,denormalized from expanded_graph_nodes_v2.csv
THA,automotive,true,denormalized from expanded_graph_nodes_v2.csv
THA,electronics,true,denormalized from expanded_graph_nodes_v2.csv
THA,aerospace,false,denormalized from expanded_graph_nodes_v2.csv
THA,shipping,false,denormalized from expanded_graph_nodes_v2.csv
THA,energy,false,denormalized from expanded_graph_nodes_v2.csv
THA,consumer_goods,true,denormalized from expanded_graph_nodes_v2.csv
THA,banking,true,denormalized from expanded_graph_nodes_v2.csv
THA,insurance,false,denormalized from expanded_graph_nodes_v2.csv
THA,capital_markets,false,denormalized from expanded_graph_nodes_v2.csv
THA,oil,false,denormalized from expanded_graph_nodes_v2.csv
THA,gas,false,denormalized from expanded_graph_nodes_v2.csv
THA,utilities,true,denormalized from expanded_graph_nodes_v2.csv
THA,aviation,false,denormalized from expanded_graph_nodes_v2.csv
THA,ports,false,denormalized from expanded_graph_nodes_v2.csv
THA,telecommunications,true,denormalized from expanded_graph_nodes_v2.csv
THA,agriculture,true,denormalized from expanded_graph_nodes_v2.csv
THA,tourism,true,denormalized from expanded_graph_nodes_v2.csv
THA,government,true,denormalized from expanded_graph_nodes_v2.csv
TUN,semiconductors,false,denormalized from expanded_graph_nodes_v2.csv
TUN,automotive,false,denormalized from expanded_graph_nodes_v2.csv
TUN,electronics,false,denormalized from expanded_graph_nodes_v2.csv
TUN,aerospace,false,denormalized from expanded_graph_nodes_v2.csv
TUN,shipping,false,denormalized from expanded_graph_nodes_v2.csv
TUN,energy,false,denormalized from expanded_graph_nodes_v2.csv
TUN,consumer_goods,true,denormalized from expanded_graph_nodes_v2.csv
TUN,banking,true,denormalized from expanded_graph_nodes_v2.csv
TUN,insurance,false,denormalized from expanded_graph_nodes_v2.csv
TUN,capital_markets,false,denormalized from expanded_graph_nodes_v2.csv
TUN,oil,false,denormalized from expanded_graph_nodes_v2.csv
TUN,gas,false,denormalized from expanded_graph_nodes_v2.csv
TUN,utilities,true,denormalized from expanded_graph_nodes_v2.csv
TUN,aviation,false,denormalized from expanded_graph_nodes_v2.csv
TUN,ports,false,denormalized from expanded_graph_nodes_v2.csv
TUN,telecommunications,true,denormalized from expanded_graph_nodes_v2.csv
TUN,agriculture,true,denormalized from expanded_graph_nodes_v2.csv
TUN,tourism,true,denormalized from expanded_graph_nodes_v2.csv
TUN,government,true,denormalized from expanded_graph_nodes_v2.csv
TUR,semiconductors,false,denormalized from expanded_graph_nodes_v2.csv
TUR,automotive,true,denormalized from expanded_graph_nodes_v2.csv
TUR,electronics,false,denormalized from expanded_graph_nodes_v2.csv
TUR,aerospace,false,denormalized from expanded_graph_nodes_v2.csv
TUR,shipping,false,denormalized from expanded_graph_nodes_v2.csv
TUR,energy,false,denormalized from expanded_graph_nodes_v2.csv
TUR,consumer_goods,true,denormalized from expanded_graph_nodes_v2.csv
TUR,banking,true,denormalized from expanded_graph_nodes_v2.csv
TUR,insurance,false,denormalized from expanded_graph_nodes_v2.csv
TUR,capital_markets,false,denormalized from expanded_graph_nodes_v2.csv
TUR,oil,false,denormalized from expanded_graph_nodes_v2.csv
TUR,gas,false,denormalized from expanded_graph_nodes_v2.csv
TUR,utilities,true,denormalized from expanded_graph_nodes_v2.csv
TUR,aviation,true,denormalized from expanded_graph_nodes_v2.csv
TUR,ports,false,denormalized from expanded_graph_nodes_v2.csv
TUR,telecommunications,true,denormalized from expanded_graph_nodes_v2.csv
TUR,agriculture,true,denormalized from expanded_graph_nodes_v2.csv
TUR,tourism,true,denormalized from expanded_graph_nodes_v2.csv
TUR,government,true,denormalized from expanded_graph_nodes_v2.csv
TWN,semiconductors,true,denormalized from expanded_graph_nodes_v2.csv
TWN,automotive,false,denormalized from expanded_graph_nodes_v2.csv
TWN,electronics,true,denormalized from expanded_graph_nodes_v2.csv
TWN,aerospace,false,denormalized from expanded_graph_nodes_v2.csv
TWN,shipping,true,denormalized from expanded_graph_nodes_v2.csv
TWN,energy,false,denormalized from expanded_graph_nodes_v2.csv
TWN,consumer_goods,true,denormalized from expanded_graph_nodes_v2.csv
TWN,banking,true,denormalized from expanded_graph_nodes_v2.csv
TWN,insurance,false,denormalized from expanded_graph_nodes_v2.csv
TWN,capital_markets,false,denormalized from expanded_graph_nodes_v2.csv
TWN,oil,false,denormalized from expanded_graph_nodes_v2.csv
TWN,gas,false,denormalized from expanded_graph_nodes_v2.csv
TWN,utilities,true,denormalized from expanded_graph_nodes_v2.csv
TWN,aviation,false,denormalized from expanded_graph_nodes_v2.csv
TWN,ports,false,denormalized from expanded_graph_nodes_v2.csv
TWN,telecommunications,true,denormalized from expanded_graph_nodes_v2.csv
TWN,agriculture,true,denormalized from expanded_graph_nodes_v2.csv
TWN,tourism,true,denormalized from expanded_graph_nodes_v2.csv
TWN,government,true,denormalized from expanded_graph_nodes_v2.csv
UKR,semiconductors,false,denormalized from expanded_graph_nodes_v2.csv
UKR,automotive,false,denormalized from expanded_graph_nodes_v2.csv
UKR,electronics,false,denormalized from expanded_graph_nodes_v2.csv
UKR,aerospace,false,denormalized from expanded_graph_nodes_v2.csv
UKR,shipping,false,denormalized from expanded_graph_nodes_v2.csv
UKR,energy,false,denormalized from expanded_graph_nodes_v2.csv
UKR,consumer_goods,true,denormalized from expanded_graph_nodes_v2.csv
UKR,banking,true,denormalized from expanded_graph_nodes_v2.csv
UKR,insurance,false,denormalized from expanded_graph_nodes_v2.csv
UKR,capital_markets,false,denormalized from expanded_graph_nodes_v2.csv
UKR,oil,false,denormalized from expanded_graph_nodes_v2.csv
UKR,gas,false,denormalized from expanded_graph_nodes_v2.csv
UKR,utilities,true,denormalized from expanded_graph_nodes_v2.csv
UKR,aviation,false,denormalized from expanded_graph_nodes_v2.csv
UKR,ports,false,denormalized from expanded_graph_nodes_v2.csv
UKR,telecommunications,true,denormalized from expanded_graph_nodes_v2.csv
UKR,agriculture,true,denormalized from expanded_graph_nodes_v2.csv
UKR,tourism,true,denormalized from expanded_graph_nodes_v2.csv
UKR,government,true,denormalized from expanded_graph_nodes_v2.csv
USA,semiconductors,true,denormalized from expanded_graph_nodes_v2.csv
USA,automotive,true,denormalized from expanded_graph_nodes_v2.csv
USA,electronics,true,denormalized from expanded_graph_nodes_v2.csv
USA,aerospace,true,denormalized from expanded_graph_nodes_v2.csv
USA,shipping,true,denormalized from expanded_graph_nodes_v2.csv
USA,energy,true,denormalized from expanded_graph_nodes_v2.csv
USA,consumer_goods,true,denormalized from expanded_graph_nodes_v2.csv
USA,banking,true,denormalized from expanded_graph_nodes_v2.csv
USA,insurance,true,denormalized from expanded_graph_nodes_v2.csv
USA,capital_markets,true,denormalized from expanded_graph_nodes_v2.csv
USA,oil,true,denormalized from expanded_graph_nodes_v2.csv
USA,gas,true,denormalized from expanded_graph_nodes_v2.csv
USA,utilities,true,denormalized from expanded_graph_nodes_v2.csv
USA,aviation,true,denormalized from expanded_graph_nodes_v2.csv
USA,ports,true,denormalized from expanded_graph_nodes_v2.csv
USA,telecommunications,true,denormalized from expanded_graph_nodes_v2.csv
USA,agriculture,true,denormalized from expanded_graph_nodes_v2.csv
USA,tourism,true,denormalized from expanded_graph_nodes_v2.csv
USA,government,true,denormalized from expanded_graph_nodes_v2.csv
VEN,semiconductors,false,denormalized from expanded_graph_nodes_v2.csv
VEN,automotive,false,denormalized from expanded_graph_nodes_v2.csv
VEN,electronics,false,denormalized from expanded_graph_nodes_v2.csv
VEN,aerospace,false,denormalized from expanded_graph_nodes_v2.csv
VEN,shipping,false,denormalized from expanded_graph_nodes_v2.csv
VEN,energy,true,denormalized from expanded_graph_nodes_v2.csv
VEN,consumer_goods,true,denormalized from expanded_graph_nodes_v2.csv
VEN,banking,true,denormalized from expanded_graph_nodes_v2.csv
VEN,insurance,false,denormalized from expanded_graph_nodes_v2.csv
VEN,capital_markets,false,denormalized from expanded_graph_nodes_v2.csv
VEN,oil,true,denormalized from expanded_graph_nodes_v2.csv
VEN,gas,false,denormalized from expanded_graph_nodes_v2.csv
VEN,utilities,true,denormalized from expanded_graph_nodes_v2.csv
VEN,aviation,false,denormalized from expanded_graph_nodes_v2.csv
VEN,ports,false,denormalized from expanded_graph_nodes_v2.csv
VEN,telecommunications,true,denormalized from expanded_graph_nodes_v2.csv
VEN,agriculture,true,denormalized from expanded_graph_nodes_v2.csv
VEN,tourism,true,denormalized from expanded_graph_nodes_v2.csv
VEN,government,true,denormalized from expanded_graph_nodes_v2.csv
VNM,semiconductors,false,denormalized from expanded_graph_nodes_v2.csv
VNM,automotive,false,denormalized from expanded_graph_nodes_v2.csv
VNM,electronics,true,denormalized from expanded_graph_nodes_v2.csv
VNM,aerospace,false,denormalized from expanded_graph_nodes_v2.csv
VNM,shipping,false,denormalized from expanded_graph_nodes_v2.csv
VNM,energy,false,denormalized from expanded_graph_nodes_v2.csv
VNM,consumer_goods,true,denormalized from expanded_graph_nodes_v2.csv
VNM,banking,true,denormalized from expanded_graph_nodes_v2.csv
VNM,insurance,false,denormalized from expanded_graph_nodes_v2.csv
VNM,capital_markets,false,denormalized from expanded_graph_nodes_v2.csv
VNM,oil,false,denormalized from expanded_graph_nodes_v2.csv
VNM,gas,false,denormalized from expanded_graph_nodes_v2.csv
VNM,utilities,true,denormalized from expanded_graph_nodes_v2.csv
VNM,aviation,false,denormalized from expanded_graph_nodes_v2.csv
VNM,ports,false,denormalized from expanded_graph_nodes_v2.csv
VNM,telecommunications,true,denormalized from expanded_graph_nodes_v2.csv
VNM,agriculture,true,denormalized from expanded_graph_nodes_v2.csv
VNM,tourism,true,denormalized from expanded_graph_nodes_v2.csv
VNM,government,true,denormalized from expanded_graph_nodes_v2.csv
YEM,semiconductors,false,denormalized from expanded_graph_nodes_v2.csv
YEM,automotive,false,denormalized from expanded_graph_nodes_v2.csv
YEM,electronics,false,denormalized from expanded_graph_nodes_v2.csv
YEM,aerospace,false,denormalized from expanded_graph_nodes_v2.csv
YEM,shipping,false,denormalized from expanded_graph_nodes_v2.csv
YEM,energy,false,denormalized from expanded_graph_nodes_v2.csv
YEM,consumer_goods,true,denormalized from expanded_graph_nodes_v2.csv
YEM,banking,true,denormalized from expanded_graph_nodes_v2.csv
YEM,insurance,false,denormalized from expanded_graph_nodes_v2.csv
YEM,capital_markets,false,denormalized from expanded_graph_nodes_v2.csv
YEM,oil,false,denormalized from expanded_graph_nodes_v2.csv
YEM,gas,false,denormalized from expanded_graph_nodes_v2.csv
YEM,utilities,true,denormalized from expanded_graph_nodes_v2.csv
YEM,aviation,false,denormalized from expanded_graph_nodes_v2.csv
YEM,ports,false,denormalized from expanded_graph_nodes_v2.csv
YEM,telecommunications,true,denormalized from expanded_graph_nodes_v2.csv
YEM,agriculture,true,denormalized from expanded_graph_nodes_v2.csv
YEM,tourism,true,denormalized from expanded_graph_nodes_v2.csv
YEM,government,true,denormalized from expanded_graph_nodes_v2.csv
ZAF,semiconductors,false,denormalized from expanded_graph_nodes_v2.csv
ZAF,automotive,true,denormalized from expanded_graph_nodes_v2.csv
ZAF,electronics,false,denormalized from expanded_graph_nodes_v2.csv
ZAF,aerospace,false,denormalized from expanded_graph_nodes_v2.csv
ZAF,shipping,false,denormalized from expanded_graph_nodes_v2.csv
ZAF,energy,false,denormalized from expanded_graph_nodes_v2.csv
ZAF,consumer_goods,true,denormalized from expanded_graph_nodes_v2.csv
ZAF,banking,true,denormalized from expanded_graph_nodes_v2.csv
ZAF,insurance,false,denormalized from expanded_graph_nodes_v2.csv
ZAF,capital_markets,false,denormalized from expanded_graph_nodes_v2.csv
ZAF,oil,false,denormalized from expanded_graph_nodes_v2.csv
ZAF,gas,false,denormalized from expanded_graph_nodes_v2.csv
ZAF,utilities,true,denormalized from expanded_graph_nodes_v2.csv
ZAF,aviation,false,denormalized from expanded_graph_nodes_v2.csv
ZAF,ports,false,denormalized from expanded_graph_nodes_v2.csv
ZAF,telecommunications,true,denormalized from expanded_graph_nodes_v2.csv
ZAF,agriculture,true,denormalized from expanded_graph_nodes_v2.csv
ZAF,tourism,true,denormalized from expanded_graph_nodes_v2.csv
ZAF,government,true,denormalized from expanded_graph_nodes_v2.csv
